ID,Año del hecho,Sexo de la victima,Grupo de edad de la victima,Mes del hecho,Dia del hecho,Departamento del hecho DANE,Municipio del hecho DANE,Lesion fatal de causa externa,Estado
5680,2016,Mujer,(00 a 04),octubre,lunes,Caquetá,Florencia,Violenta - Muertes accidentales,Datos definitivos
5681,2016,Hombre,(00 a 04),octubre,sábado,Caquetá,Florencia,Violenta - Muertes accidentales,Datos definitivos
5682,2016,Hombre,(20 a 24),octubre,miércoles,Caquetá,Florencia,Violenta - Muertes accidentales,Datos definitivos
5683,2016,Hombre,(45 a 49),octubre,viernes,La Guajira,Uribia,Violenta - Muertes accidentales,Datos definitivos
5684,2016,Mujer,(80 y más),octubre,jueves,Cundinamarca,Fusagasugá,Violenta - Muertes accidentales,Datos definitivos
5685,2016,Hombre,(55 a 59),octubre,miércoles,Boyacá,Tenza,Violenta - Muertes accidentales,Datos definitivos
5686,2016,Hombre,(80 y más),octubre,lunes,Sin información,Sin información,Violenta - Muertes accidentales,Datos definitivos
5687,2016,Hombre,(05 a 09),octubre,lunes,Huila,Pitalito,Violenta - Muertes accidentales,Datos definitivos
5688,2016,Hombre,(70 a 74),octubre,domingo,Meta,Lejanías,Violenta - Muertes accidentales,Datos definitivos
5689,2016,Hombre,(70 a 74),octubre,viernes,Meta,Lejanías,Violenta - Muertes accidentales,Datos definitivos
5690,2016,Hombre,(35 a 39),octubre,lunes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
5691,2016,Hombre,(65 a 69),octubre,viernes,Boyacá,Puerto Boyacá,Violenta - Muertes accidentales,Datos definitivos
5692,2016,Hombre,(65 a 69),octubre,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
5693,2016,Hombre,(00 a 04),octubre,lunes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
5694,2016,Mujer,(20 a 24),octubre,domingo,Tolima,Rovira,Violenta - Muertes accidentales,Datos definitivos
5695,2016,Hombre,(40 a 44),octubre,domingo,Nariño,Ipiales,Violenta - Muertes accidentales,Datos definitivos
5696,2016,Hombre,(30 a 34),octubre,sábado,Antioquia,Jericó,Violenta - Muertes accidentales,Datos definitivos
5697,2016,Hombre,(40 a 44),octubre,martes,Antioquia,La Ceja,Violenta - Muertes accidentales,Datos definitivos
5698,2016,Mujer,(35 a 39),octubre,lunes,Antioquia,La Ceja,Violenta - Muertes accidentales,Datos definitivos
5699,2016,Hombre,(45 a 49),octubre,jueves,Tolima,Líbano,Violenta - Muertes accidentales,Datos definitivos
5700,2016,Hombre,(18 a 19),octubre,viernes,Córdoba,Lorica,Violenta - Muertes accidentales,Datos definitivos
5701,2016,Hombre,(40 a 44),octubre,viernes,Córdoba,Cotorra,Violenta - Muertes accidentales,Datos definitivos
5702,2016,Hombre,(40 a 44),octubre,martes,Córdoba,San Bernardo del Viento,Violenta - Muertes accidentales,Datos definitivos
5703,2016,Hombre,(10 a 14),octubre,viernes,Bolívar,Tiquisio,Violenta - Muertes accidentales,Datos definitivos
5704,2016,Hombre,(35 a 39),octubre,martes,La Guajira,Maicao,Violenta - Muertes accidentales,Datos definitivos
5705,2016,Hombre,(45 a 49),octubre,sábado,Caldas,Manizales,Violenta - Muertes accidentales,Datos definitivos
5706,2016,Mujer,(65 a 69),octubre,lunes,Caldas,Manizales,Violenta - Muertes accidentales,Datos definitivos
5707,2016,Hombre,(60 a 64),octubre,lunes,Caldas,Pácora,Violenta - Muertes accidentales,Datos definitivos
5708,2016,Hombre,(70 a 74),octubre,domingo,Caldas,Pensilvania,Violenta - Muertes accidentales,Datos definitivos
5709,2016,Hombre,(65 a 69),octubre,sábado,Caldas,Aranzazu,Violenta - Muertes accidentales,Datos definitivos
5710,2016,Hombre,(40 a 44),octubre,martes,Caldas,Chinchiná,Violenta - Muertes accidentales,Datos definitivos
5711,2016,Hombre,(70 a 74),octubre,sábado,Caldas,Manizales,Violenta - Muertes accidentales,Datos definitivos
5712,2016,Hombre,(70 a 74),octubre,miércoles,Caldas,Manizales,Violenta - Muertes accidentales,Datos definitivos
5713,2016,Hombre,(05 a 09),septiembre,domingo,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5714,2016,Hombre,(40 a 44),octubre,domingo,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5715,2016,Hombre,(30 a 34),septiembre,lunes,Antioquia,Puerto Triunfo,Violenta - Muertes accidentales,Datos definitivos
5716,2016,Hombre,(25 a 29),octubre,sábado,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5717,2016,Hombre,(30 a 34),octubre,domingo,Antioquia,Envigado,Violenta - Muertes accidentales,Datos definitivos
5718,2016,Hombre,(25 a 29),octubre,lunes,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5719,2016,Hombre,(25 a 29),octubre,lunes,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5720,2016,Hombre,(65 a 69),octubre,martes,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5721,2016,Hombre,(35 a 39),octubre,miércoles,Antioquia,Girardota,Violenta - Muertes accidentales,Datos definitivos
5722,2016,Hombre,(55 a 59),octubre,viernes,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5723,2016,Hombre,(65 a 69),octubre,sábado,Antioquia,Itagüí,Violenta - Muertes accidentales,Datos definitivos
5724,2016,Hombre,(35 a 39),octubre,lunes,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5725,2016,Hombre,(45 a 49),octubre,miércoles,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5726,2016,Hombre,(80 y más),octubre,domingo,Antioquia,San Andrés de Cuerquía,Violenta - Muertes accidentales,Datos definitivos
5727,2016,Mujer,(05 a 09),septiembre,viernes,Antioquia,Andes,Violenta - Muertes accidentales,Datos definitivos
5728,2016,Hombre,(55 a 59),octubre,sábado,Antioquia,Itagüí,Violenta - Muertes accidentales,Datos definitivos
5729,2016,Hombre,(50 a 54),octubre,jueves,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5730,2016,Hombre,(30 a 34),octubre,sábado,Antioquia,Bello,Violenta - Muertes accidentales,Datos definitivos
5731,2016,Hombre,(20 a 24),octubre,lunes,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5732,2016,Hombre,(80 y más),octubre,lunes,Antioquia,Puerto Berrío,Violenta - Muertes accidentales,Datos definitivos
5733,2016,Hombre,(20 a 24),octubre,martes,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5734,2016,Mujer,(45 a 49),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5735,2016,Hombre,(35 a 39),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5736,2016,Hombre,(18 a 19),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5737,2016,Hombre,(30 a 34),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5738,2016,Mujer,(20 a 24),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5739,2016,Hombre,(50 a 54),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5740,2016,Hombre,(30 a 34),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5741,2016,Hombre,(35 a 39),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5742,2016,Hombre,(25 a 29),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5743,2016,Hombre,(20 a 24),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5744,2016,Hombre,(20 a 24),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5745,2016,Mujer,(65 a 69),octubre,lunes,Antioquia,Sonsón,Violenta - Muertes accidentales,Datos definitivos
5746,2016,Hombre,(20 a 24),octubre,domingo,Antioquia,Barbosa,Violenta - Muertes accidentales,Datos definitivos
5747,2016,Mujer,(45 a 49),octubre,viernes,Antioquia,Itagüí,Violenta - Muertes accidentales,Datos definitivos
5748,2016,Hombre,(35 a 39),octubre,sábado,Antioquia,Medellín,Violenta - Muertes accidentales,Datos definitivos
5749,2016,Hombre,(50 a 54),octubre,miércoles,Antioquia,Copacabana,Violenta - Muertes accidentales,Datos definitivos
5750,2016,Mujer,(05 a 09),octubre,lunes,Putumayo,Puerto Leguízamo,Violenta - Muertes accidentales,Datos definitivos
5751,2016,Hombre,(45 a 49),octubre,miércoles,Putumayo,Puerto Leguízamo,Violenta - Muertes accidentales,Datos definitivos
5752,2016,Mujer,(05 a 09),octubre,martes,Putumayo,Puerto Leguízamo,Violenta - Muertes accidentales,Datos definitivos
5753,2016,Hombre,(40 a 44),octubre,jueves,Córdoba,Montelíbano,Violenta - Muertes accidentales,Datos definitivos
5754,2016,Hombre,(10 a 14),octubre,lunes,Antioquia,El Bagre,Violenta - Muertes accidentales,Datos definitivos
5755,2016,Hombre,(30 a 34),octubre,miércoles,Córdoba,Montería,Violenta - Muertes accidentales,Datos definitivos
5756,2016,Hombre,(30 a 34),octubre,viernes,Córdoba,Ciénaga de Oro,Violenta - Muertes accidentales,Datos definitivos
5757,2016,Hombre,(50 a 54),octubre,viernes,Cundinamarca,Mosquera,Violenta - Muertes accidentales,Datos definitivos
5758,2016,Hombre,(60 a 64),octubre,lunes,Cundinamarca,Gachancipá,Violenta - Muertes accidentales,Datos definitivos
5759,2016,Hombre,(10 a 14),octubre,martes,Antioquia,Mutatá,Violenta - Muertes accidentales,Datos definitivos
5760,2016,Hombre,(00 a 04),octubre,sábado,Antioquia,Mutatá,Violenta - Muertes accidentales,Datos definitivos
5761,2016,Mujer,(80 y más),agosto,sábado,Huila,San Agustín,Violenta - Muertes accidentales,Datos definitivos
5762,2016,Mujer,(75 a 79),septiembre,lunes,Risaralda,Belén de Umbría,Violenta - Muertes accidentales,Datos definitivos
5763,2016,Mujer,(80 y más),octubre,martes,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
5764,2016,Hombre,(30 a 34),octubre,viernes,Norte de Santander,Villa Caro,Violenta - Muertes accidentales,Datos definitivos
5765,2016,Hombre,(70 a 74),octubre,miércoles,Valle del Cauca,Candelaria,Violenta - Muertes accidentales,Datos definitivos
5766,2016,Hombre,(20 a 24),octubre,martes,Valle del Cauca,Palmira,Violenta - Muertes accidentales,Datos definitivos
5767,2016,Hombre,(75 a 79),octubre,viernes,Valle del Cauca,Palmira,Violenta - Muertes accidentales,Datos definitivos
5768,2016,Hombre,(45 a 49),septiembre,lunes,Nariño,Ricaurte,Violenta - Muertes accidentales,Datos definitivos
5769,2016,Mujer,(75 a 79),octubre,jueves,Nariño,Pasto,Violenta - Muertes accidentales,Datos definitivos
5770,2016,Hombre,(00 a 04),octubre,sábado,Nariño,Cumbitara,Violenta - Muertes accidentales,Datos definitivos
5771,2016,Hombre,(00 a 04),octubre,sábado,Nariño,Pasto,Violenta - Muertes accidentales,Datos definitivos
5772,2016,Hombre,(75 a 79),octubre,martes,Nariño,Pasto,Violenta - Muertes accidentales,Datos definitivos
5773,2016,Hombre,(60 a 64),octubre,jueves,Nariño,Pasto,Violenta - Muertes accidentales,Datos definitivos
5774,2016,Hombre,(30 a 34),octubre,viernes,Nariño,Pasto,Violenta - Muertes accidentales,Datos definitivos
5775,2016,Hombre,(35 a 39),octubre,viernes,Risaralda,Pereira,Violenta - Muertes accidentales,Datos definitivos
5776,2016,Mujer,(65 a 69),octubre,domingo,Risaralda,Pereira,Violenta - Muertes accidentales,Datos definitivos
5777,2016,Hombre,(80 y más),octubre,miércoles,Risaralda,Pereira,Violenta - Muertes accidentales,Datos definitivos
5778,2016,Hombre,(45 a 49),octubre,jueves,Risaralda,Pereira,Violenta - Muertes accidentales,Datos definitivos
5779,2016,Hombre,(45 a 49),octubre,martes,Huila,Tarqui,Violenta - Muertes accidentales,Datos definitivos
5780,2016,Hombre,(35 a 39),octubre,domingo,Huila,Pitalito,Violenta - Muertes accidentales,Datos definitivos
5781,2016,Mujer,(80 y más),septiembre,lunes,Huila,Pitalito,Violenta - Muertes accidentales,Datos definitivos
5782,2016,Hombre,(55 a 59),octubre,domingo,Huila,Timaná,Violenta - Muertes accidentales,Datos definitivos
5783,2016,Hombre,(80 y más),octubre,jueves,Cauca,Cajibío,Violenta - Muertes accidentales,Datos definitivos
5784,2016,Mujer,(55 a 59),octubre,viernes,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
5785,2016,Hombre,(30 a 34),octubre,miércoles,Antioquia,Puerto Berrío,Violenta - Muertes accidentales,Datos definitivos
5786,2016,Hombre,(40 a 44),octubre,miércoles,Antioquia,Puerto Berrío,Violenta - Muertes accidentales,Datos definitivos
5787,2016,Hombre,(00 a 04),octubre,miércoles,Antioquia,Yondó,Violenta - Muertes accidentales,Datos definitivos
5788,2016,Hombre,(75 a 79),octubre,sábado,Boyacá,Puerto Boyacá,Violenta - Muertes accidentales,Datos definitivos
5789,2016,Hombre,(25 a 29),octubre,sábado,Antioquia,Puerto Triunfo,Violenta - Muertes accidentales,Datos definitivos
5790,2016,Hombre,(55 a 59),octubre,lunes,Meta,Puerto Gaitán,Violenta - Muertes accidentales,Datos definitivos
5791,2016,Hombre,(30 a 34),octubre,domingo,Chocó,Quibdó,Violenta - Muertes accidentales,Datos definitivos
5792,2016,Mujer,(00 a 04),octubre,miércoles,Chocó,Quibdó,Violenta - Muertes accidentales,Datos definitivos
5793,2016,Hombre,(20 a 24),octubre,sábado,Caldas,Neira,Violenta - Muertes accidentales,Datos definitivos
5794,2016,Hombre,(50 a 54),octubre,sábado,Santander,San Gil,Violenta - Muertes accidentales,Datos definitivos
5795,2016,Hombre,(20 a 24),octubre,viernes,Santander,Oiba,Violenta - Muertes accidentales,Datos definitivos
5796,2016,Hombre,(05 a 09),octubre,miércoles,Guaviare,El Retorno,Violenta - Muertes accidentales,Datos definitivos
5797,2016,Hombre,(45 a 49),octubre,jueves,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
5798,2016,Mujer,(00 a 04),octubre,domingo,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
5799,2016,Hombre,(00 a 04),octubre,sábado,Cauca,Caldono,Violenta - Muertes accidentales,Datos definitivos
5800,2016,Hombre,(25 a 29),octubre,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5801,2016,Hombre,(40 a 44),octubre,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5802,2016,Hombre,(30 a 34),octubre,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5803,2016,Mujer,(80 y más),octubre,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5804,2016,Hombre,(80 y más),octubre,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5805,2016,Mujer,(75 a 79),octubre,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5806,2016,Mujer,(80 y más),octubre,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5807,2016,Hombre,(18 a 19),octubre,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5808,2016,Hombre,(40 a 44),octubre,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5809,2016,Hombre,(45 a 49),octubre,jueves,Cundinamarca,La Calera,Violenta - Muertes accidentales,Datos definitivos
5810,2016,Mujer,(80 y más),octubre,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5811,2016,Hombre,(70 a 74),octubre,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5812,2016,Hombre,(45 a 49),octubre,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5813,2016,Hombre,(00 a 04),octubre,domingo,Cundinamarca,Soacha,Violenta - Muertes accidentales,Datos definitivos
5814,2016,Mujer,(75 a 79),octubre,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5815,2016,Mujer,(80 y más),octubre,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5816,2016,Mujer,(80 y más),octubre,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
5817,2016,Hombre,(20 a 24),octubre,viernes,Antioquia,Segovia,Violenta - Muertes accidentales,Datos definitivos
5818,2016,Hombre,(50 a 54),octubre,domingo,Valle del Cauca,Sevilla,Violenta - Muertes accidentales,Datos definitivos
5819,2016,Hombre,(50 a 54),octubre,jueves,Bolívar,El Carmen de Bolívar,Violenta - Muertes accidentales,Datos definitivos
5820,2016,Mujer,(60 a 64),octubre,martes,Sucre,Sincelejo,Violenta - Muertes accidentales,Datos definitivos
5821,2016,Mujer,(00 a 04),octubre,viernes,Sucre,San Marcos,Violenta - Muertes accidentales,Datos definitivos
5822,2016,Hombre,(20 a 24),octubre,sábado,Sucre,San Luis de Sincé,Violenta - Muertes accidentales,Datos definitivos
5823,2016,Mujer,(80 y más),octubre,lunes,Cundinamarca,Soacha,Violenta - Muertes accidentales,Datos definitivos
5824,2016,Mujer,(25 a 29),octubre,sábado,Boyacá,Tota,Violenta - Muertes accidentales,Datos definitivos
5825,2016,Hombre,(25 a 29),octubre,lunes,Boyacá,Sogamoso,Violenta - Muertes accidentales,Datos definitivos
5826,2016,Hombre,(20 a 24),octubre,lunes,Arauca,Tame,Violenta - Muertes accidentales,Datos definitivos
5827,2016,Hombre,(70 a 74),octubre,sábado,Arauca,Tame,Violenta - Muertes accidentales,Datos definitivos
5828,2016,Mujer,(60 a 64),octubre,lunes,Valle del Cauca,Tuluá,Violenta - Muertes accidentales,Datos definitivos
5829,2016,Hombre,(70 a 74),octubre,jueves,Valle del Cauca,Guadalajara de Buga,Violenta - Muertes accidentales,Datos definitivos
5830,2016,Hombre,(18 a 19),octubre,lunes,Nariño,San Andrés de Tumaco,Violenta - Muertes accidentales,Datos definitivos
5831,2016,Hombre,(15 a 17),octubre,jueves,Nariño,Francisco Pizarro,Violenta - Muertes accidentales,Datos definitivos
5832,2016,Hombre,(40 a 44),octubre,domingo,Nariño,San Andrés de Tumaco,Violenta - Muertes accidentales,Datos definitivos
5833,2016,Mujer,(70 a 74),octubre,domingo,Boyacá,Viracachá,Violenta - Muertes accidentales,Datos definitivos
5834,2016,Hombre,(00 a 04),octubre,jueves,Boyacá,Maripí,Violenta - Muertes accidentales,Datos definitivos
5835,2016,Hombre,(65 a 69),octubre,viernes,Nariño,Santacruz,Violenta - Muertes accidentales,Datos definitivos
5836,2016,Hombre,(45 a 49),octubre,lunes,Nariño,Túquerres,Violenta - Muertes accidentales,Datos definitivos
5837,2016,Hombre,(00 a 04),octubre,sábado,Antioquia,Turbo,Violenta - Muertes accidentales,Datos definitivos
5838,2016,Hombre,(40 a 44),octubre,miércoles,Cundinamarca,Cucunubá,Violenta - Muertes accidentales,Datos definitivos
5839,2016,Hombre,(00 a 04),octubre,jueves,Cesar,Bosconia,Violenta - Muertes accidentales,Datos definitivos
5840,2016,Hombre,(00 a 04),octubre,lunes,Cesar,Valledupar,Violenta - Muertes accidentales,Datos definitivos
5841,2016,Hombre,(20 a 24),octubre,domingo,Cesar,La Jagua de Ibirico,Violenta - Muertes accidentales,Datos definitivos
5842,2016,Hombre,(18 a 19),octubre,sábado,Santander,Florián,Violenta - Muertes accidentales,Datos definitivos
5843,2016,Hombre,(65 a 69),octubre,sábado,Meta,Villavicencio,Violenta - Muertes accidentales,Datos definitivos
5844,2016,Hombre,(45 a 49),octubre,domingo,Meta,Acacías,Violenta - Muertes accidentales,Datos definitivos
5845,2016,Hombre,(55 a 59),octubre,lunes,Meta,Villavicencio,Violenta - Muertes accidentales,Datos definitivos
